,0,1,2,3,4,5,6,7,8,9
0,0.0,3997.457464546961,3997.457464546961,35.61381575247543,12845.53000759784,12845.53000759784,35.61381575247543,7669.171767139196,7669.171767139196,35.61381575247543
1,2.5,3997.457464546961,30167.806585640712,35.73817397560425,12845.53000759784,21295.2913601369,35.67876118548267,7669.171767139196,24806.203017139196,35.69938473049894
2,5.0,3997.457464546961,56338.15570673446,35.858486550492415,12845.53000759784,29745.052712675963,35.74249919521634,7669.171767139196,41943.234267139196,35.7836299076609
3,7.5,3997.457464546961,82508.5048278282,35.95831531152281,12845.53000759784,38194.814065215025,35.80719046959632,7669.171767139196,59080.265517139196,35.8669390311709
4,10.0,3997.457464546961,108678.85394892195,36.05752968752274,12845.53000759784,46644.57541775409,35.86679639856981,7669.171767139196,76217.2967671392,35.93665686810455
5,12.5,3997.457464546961,134849.2030700157,36.159086853768954,12845.53000759784,55094.33677029315,35.9279081205563,7669.171767139196,93354.3280171392,36.00061664191473
6,15.0,3997.457464546961,161019.55219110945,36.25418477542433,12845.53000759784,63544.09812283221,35.968902683853955,7669.171767139196,110491.3592671392,36.0687525512482
7,17.5,3997.457464546961,187189.9013122032,36.34144054046361,12845.53000759784,71993.85947537128,36.021074236202836,7669.171767139196,127628.3905171392,36.13713799659386
8,20.0,3997.457464546961,213360.25043329695,36.40964773372115,12845.53000759784,80443.62082791034,36.07214105836432,7669.171767139196,144765.4217671392,36.20437046139101
9,22.5,3997.457464546961,239530.5995543907,36.448029530089826,12845.53000759784,88893.38218044941,36.12612984428204,7669.171767139196,161902.4530171392,36.26738206167658
10,25.0,3997.457464546961,265700.94867548445,36.497199814809434,12845.53000759784,97343.14353298847,36.17475511504212,7669.171767139196,179039.4842671392,36.32773879280815
11,27.5,3997.457464546961,291871.2977965782,36.54626023564552,12845.53000759784,105792.90488552753,36.22387544960604,7669.171767139196,196176.5155171392,36.38580237957237
