,0,1,2,3,4,5,6,7,8,9,10
30,15.0,25.482434521645445,42.36096530550754,27.905067547672274,42.385841953211326,32.06867393216159,42.44780162192038,35.07843781625625,42.486440746768544,37.97455105475035,42.50980180384407
31,15.5,25.292062122605206,42.35933508446843,27.705912481774263,42.382847166432136,31.799677601100804,42.44521960348745,34.81743482822389,42.482020883194,37.718560420706794,42.50895927622069
32,16.0,25.112532549399525,42.356124141921825,27.5158304737716,42.38217873013098,31.54332771397658,42.44031069749366,34.5660020982777,42.480360330312905,37.472403043537014,42.50751793440692
33,16.5,24.94283246976567,42.3541747465034,27.333949916001355,42.378348307239364,31.29761309854823,42.43649319630425,34.324631822215046,42.47840908396181,37.23490554896867,42.50702533732643
34,17.0,24.782244788704872,42.35074381506934,27.16000302995382,42.377491970706146,31.062940562454543,42.433723490949845,34.091946404927754,42.47603964991203,37.0045850761382,42.5051104015209
35,17.5,24.63034792234427,42.34982784875095,26.993396760769816,42.37491196421736,30.837638194096172,42.42869272803535,33.86761724810512,42.47345460709241,36.78197301695722,42.502668814859405
36,18.0,24.485728293701396,42.347288249194165,26.8331744642945,42.37307377479325,30.61485402850616,42.4261306161619,33.65097143096855,42.47100577522382,36.566537839435085,42.50029404137525
37,18.5,24.34864222063013,42.34491439103717,26.67976289929293,42.37020095605699,30.378174147112283,42.422940089252464,33.44148665198413,42.46740939666683,36.35770415960495,42.498768633143044
38,19.0,24.21814326598493,42.343996726785875,26.532051206864654,42.36943406464836,30.151749628573512,42.417933626702826,33.239425056951724,42.464039066415495,36.15426563690651,42.49693969440314
39,19.5,24.09381157431998,42.34152061890546,26.389855386892222,42.36715246375429,29.934800300493656,42.41520668023953,33.04360194298433,42.46244091090182,35.95781980652978,42.49624529101819
40,20.0,23.975205349303078,42.33937697932915,26.253205653800237,42.3647607767633,29.726722483807215,42.411239685861844,32.853212880637116,42.4597322415396,35.76644995075246,42.49538194931078
41,20.5,23.862191035172415,42.33913392982838,26.121375484752125,42.36330380143116,29.527243603441853,42.40795533959498,32.66980059801106,42.45679065229982,35.580706533788046,42.49377485684589
42,21.0,23.7541308628084,42.337921944969054,25.994254388310537,42.36123291276512,29.33559745426876,42.405744750472934,32.49185574408625,42.453723888790336,35.39961156672137,42.49110582181739
43,21.5,23.65097756862314,42.33529283119423,25.871717940454747,42.36048652609955,29.15113259254911,42.40281638145348,32.31904708746256,42.452464176713754,35.223849609847456,42.489435199956674
44,22.0,23.552087218706255,42.33424259844951,25.75332044194026,42.35955144640669,28.97377617990592,42.39985032848972,32.15032420027826,42.4501721110321,35.052069441588515,42.488818818644305
45,22.5,23.457383074689133,42.33257634016503,25.63877608632016,42.35679051617574,28.802602645412023,42.39746208210051,31.987718569326255,42.44764024015392,34.88503946593124,42.4861227371116
46,23.0,23.3665292112317,42.33209566253913,25.528151308087278,42.35586849143276,28.637778993407444,42.39421309506941,31.82837719918947,42.44398901058145,34.72237944501826,42.48319114060804
47,23.5,23.279372044051186,42.33052294637707,25.421136934866972,42.35467968860911,28.478523745933998,42.39235931721768,31.674692768092317,42.442090397618244,34.5633957582224,42.481157309570875
48,24.0,23.195881488484922,42.32948300132524,25.31742115501634,42.352831617532956,28.325103496465122,42.390340081333086,31.523969683544287,42.439599761885134,34.40834414636928,42.48116017801327
49,24.5,23.115596478471048,42.32807093396716,25.216993260155085,42.35217595657851,28.176821822958146,42.38801370878301,31.377955915891924,42.43808764512118,34.25684603485526,42.478617505614324
50,25.0,23.038408923182942,42.326711430174875,25.119659174163896,42.35007763175305,28.033302565862538,42.38603902848947,31.235467144009107,42.43667600942288,34.10903962413858,42.47585338529909
51,25.5,22.963948566120468,42.3261566892824,25.025214787106982,42.34883046648321,27.894244695709574,42.383352476471245,31.0966469487715,42.435097496148,33.96459574556601,42.47248669906833
52,26.0,22.892646008979742,42.325398049625974,24.933815201885995,42.348704841596884,27.75974246943609,42.382701607828764,30.96098543430603,42.43352757835537,33.823189225930605,42.471092975257825
53,26.5,22.82387912271424,42.32430105866829,24.844983370762172,42.34752943735395,27.629336380860686,42.380282781476154,30.82887814831395,42.43183958388529,33.68575472038234,42.469816374725696
54,27.0,22.757534211026602,42.32266230541016,24.758695143404132,42.34664952691898,27.50291817943047,42.38040984312648,30.70026716714971,42.42939150002174,33.550168785367525,42.46836975299963
55,27.5,22.693550912252668,42.32224552294348,24.674832342428523,42.345543766149085,27.380416034370192,42.37710473697939,30.574204057613436,42.427445723473284,33.418177886540384,42.46703545873574
56,28.0,22.632006881443676,42.32143911976141,24.59335065319017,42.34333215615261,27.26124599018241,42.37670455815274,30.451401101721185,42.42472850763471,33.28902189918962,42.46480292965973
57,28.5,22.572616225649433,42.32096496646287,24.514320756581476,42.343355355655916,27.145829835838914,42.37462916913695,30.331377120136548,42.42247602091096,33.16210774732373,42.46329574828617
58,29.0,22.515060583875762,42.32146892964873,24.437229085640094,42.34286853270861,27.03338679323394,42.37280085113839,30.21402749816696,42.42088892051076,33.03776532573567,42.461343484982976
59,29.5,22.459553136723667,42.31924081032318,24.36228151186459,42.341669560165904,26.92405987363771,42.37161294715082,30.099049248004313,42.41993002633927,32.91679039932336,42.45987514513335
60,30.0,22.405945861010615,42.31856975208227,24.289332232394397,42.34091620696566,26.81806599645299,42.370433082290894,29.987048231639,42.41757463725704,32.79695936833151,42.459052034625046
