,0,1,2,3,4,5,6,7,8,9,10
29,14.5,0.9656359878786729,0.9993662791119599,0.967203575814734,0.9993701324512032,0.982953370057278,0.999381267696093,0.990297146817318,0.9993889424551039,0.9948002504745235,0.999393149962064
30,15.0,0.9644396545000595,0.9993656729254091,0.9659051509234179,0.9993694742779294,0.9820779891108007,0.9993806044469625,0.9897394452802953,0.9993883698503857,0.9944865116865813,0.9993927868648694
31,15.5,0.9632776311744674,0.9993654645032204,0.9646300859625203,0.9993690317132269,0.9811875354586874,0.9993800732814639,0.9891764499628927,0.9993872120288904,0.9941622932399685,0.9993930190954096
32,16.0,0.9621448144000162,0.9993648300451743,0.9633705162613122,0.9993685041905568,0.9802983116674051,0.9993791405243666,0.9886030574326122,0.9993867903885839,0.9938345167606496,0.9993924440768277
33,16.5,0.9610398245681253,0.9993646700798801,0.9621249908271737,0.9993681318608858,0.9794078640800251,0.9993783372781971,0.9880266619203395,0.9993865686065422,0.9935006368041174,0.9993923228662142
34,17.0,0.9599657173457151,0.9993643417614786,0.9609035610647202,0.9993677283029889,0.9785180713853238,0.99937770243156,0.9874400845662201,0.9993860016945009,0.9931630838966269,0.9993920172309397
35,17.5,0.9589262712083747,0.999364023925303,0.959694352115637,0.9993675305025741,0.9776294580397229,0.999376946121688,0.986852669207249,0.9993854639062891,0.9928175787818413,0.9993915457467274
36,18.0,0.9579081527897727,0.99936368537433,0.9585069037548312,0.9993671867619245,0.976738121764989,0.9993765445851225,0.9862572951445765,0.9993850503650249,0.9924676828614799,0.9993912802347505
37,18.5,0.95691988088916,0.9993635921227059,0.957337635319815,0.9993669956353882,0.9758463154116453,0.9993756749286685,0.985660451947786,0.9993846187051175,0.9921119164010038,0.9993908796817368
38,19.0,0.9559578999658175,0.9993633451372261,0.9561881732126162,0.9993665928298302,0.9749578921756697,0.9993747851471847,0.9850579075470902,0.9993838962104261,0.9917496213071769,0.9993904139410325
39,19.5,0.9550238700812388,0.9993631253477103,0.9550541564248247,0.9993659864230543,0.974075867429255,0.9993745915674267,0.9844494587288048,0.9993832168097834,0.9913867811790515,0.9993901747518391
40,20.0,0.9541124904043269,0.9993629246047212,0.9539398169919419,0.9993659024613915,0.9732011572357604,0.9993737692629381,0.9838348237663421,0.9993826040918018,0.9910185714036683,0.9993897439253704
41,20.5,0.9532261526306973,0.9993626629478144,0.9528408400622318,0.9993655171684016,0.9723292714821762,0.9993730471618432,0.9832251078529378,0.9993821076610421,0.9906449000476818,0.9993894477762466
42,21.0,0.9523644872587452,0.9993623217200239,0.9517584575904228,0.9993653151729619,0.9714649144023996,0.9993726830161432,0.9826112725128207,0.9993817294123604,0.9902625071164555,0.999388852001604
43,21.5,0.9515289484298567,0.9993624350216571,0.9506998028586704,0.9993651319320387,0.970606622619326,0.9993721827073315,0.9819954737967933,0.9993812200071376,0.9898825153082077,0.9993886190064755
44,22.0,0.9507135456072536,0.9993620990224583,0.9496552098570493,0.9993649550870956,0.9697552861171609,0.9993714348836296,0.9813722499253595,0.9993804281898225,0.9894978931810742,0.9993884016845932
45,22.5,0.9499210975226341,0.999362159641599,0.9486329919064457,0.9993645033442968,0.9689154426050816,0.9993710951079541,0.9807497987062979,0.9993800975161893,0.9891080756803063,0.9993880744356067
46,23.0,0.9491485855123954,0.9993618598282853,0.9476254737927725,0.9993642442436576,0.9680787924909051,0.999370407300144,0.9801251967497603,0.9993798519157302,0.9887157608494389,0.9993875858542783
47,23.5,0.9483968497914671,0.9993616481852595,0.946630837586809,0.9993643926928003,0.96725309006584,0.9993700197089584,0.9795026905316782,0.9993794220147224,0.9883200715262422,0.9993872926611101
48,24.0,0.9476667085104271,0.9993616959294935,0.9456549979706402,0.9993638049122205,0.966434444222768,0.9993697082754993,0.978876867851747,0.9993792041455406,0.9879198964875721,0.999386935674553
49,24.5,0.9469572963224345,0.9993615354377815,0.9446964253553829,0.9993639674462687,0.9656247355012927,0.999369112598814,0.9782511609812014,0.9993790167285771,0.987519072252305,0.9993866445294023
50,25.0,0.946262957732797,0.9993613141454669,0.9437530215582921,0.9993638094922815,0.9648230303504931,0.999368813541433,0.9776235052488981,0.9993785623451489,0.9871134606598947,0.9993861367636946
51,25.5,0.9455887613926873,0.9993610515113737,0.9428250006394188,0.9993633291663038,0.9640259442228013,0.9993682852265974,0.9769998331650379,0.9993779962164745,0.986704940655132,0.9993854527128696
52,26.0,0.9449343986303868,0.999360878182086,0.9419167291641743,0.9993632236041833,0.9632407249632212,0.9993681750772924,0.976369525277054,0.9993777555229197,0.9862922472247625,0.9993850255761506
53,26.5,0.9442974626472638,0.9993608766913606,0.9410239378681347,0.9993633510331942,0.9624607407539173,0.9993676099352542,0.9757433214770891,0.9993774608035593,0.9858836023099941,0.9993846540694581
54,27.0,0.9436743090365983,0.9993607560481877,0.9401395967420666,0.9993630866366687,0.9616921989475679,0.9993675328288232,0.9751191554119267,0.9993769840092331,0.9854684371430601,0.9993843521160204
55,27.5,0.9430708237797072,0.9993606914397583,0.9392709687501238,0.9993630301222985,0.9609304440085289,0.9993671772800555,0.9744930419035089,0.9993762079374419,0.9850489977267892,0.999383961427767
56,28.0,0.9424833915817551,0.9993605666735826,0.9384217794402909,0.9993627739757698,0.9601757108070931,0.999367021809478,0.973868002384541,0.9993757167127185,0.9846314460686151,0.9993836475113133
57,28.5,0.9419097303364025,0.9993603877158858,0.9375868284187924,0.9993626948254958,0.9594294084155544,0.9993668971671782,0.9732484880104044,0.9993754032459927,0.984208498256109,0.9993831651164111
58,29.0,0.9413527370383017,0.999360459706479,0.9367665122681933,0.9993624851304445,0.9586933189753046,0.999366360635468,0.9726233265885343,0.9993752860447861,0.9837855919533913,0.999382875651352
59,29.5,0.9408081278769557,0.999360370917616,0.9359553740405026,0.9993623302497832,0.9579624771213214,0.9993659935087456,0.9719974187328534,0.9993751547825184,0.9833640478399376,0.9993824371149763
60,30.0,0.9402760893441903,0.9993602839376953,0.93516137430742,0.9993625157025893,0.957241035946435,0.999365653855039,0.9713819679096111,0.9993744696391528,0.9829340526565972,0.9993823237290046
